identity_key,sample_stratum,membership,general_primary_path,special_id,generation_family,reviewed_class,pilot_review_status,review_reason
negative_space_oral_(meme),UNION_FILL,OVERLAP,,2442,,SEXUAL,REVIEWED,canonical concept itself denotes an explicit sexual act/device/use or sexualized act context
uno_(game),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
grenade,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
croquette,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
cigarette_butt,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
lasagne,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
fireseal,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
ganbaru_pose,UNION_FILL,GENERAL_ONLY,POSE_MOVEMENT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
soy_sauce_bottle,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
pastel_palettes_(bang_dream!),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
happy_anniversary,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
canopy_(aircraft),UNION_FILL,GENERAL_ONLY,OBJECT_PROP,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
torpedo_launcher,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
rof-mao,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
joystick,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
noah_(d.gray-man),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
banister,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
nissin_cup_noodle,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
happy_holidays,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
evidence_markers,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
siegfried_(fire_emblem),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
ikayaki,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
spinning_top,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
sig_556,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
rosenburg_engel_(idolmaster),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
shake_shake_fries,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
coffee,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
ramune,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
aqua_trim,UNION_FILL,GENERAL_ONLY,CLOTHING/ACCESSORY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
indigo_academy_school_uniform,UNION_FILL,GENERAL_ONLY,CLOTHING/UNIFORM,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
borrowed_character,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
prosthetic_leg,UNION_FILL,GENERAL_ONLY,BODY_PART,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
motor_oil,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
twitter_strip_game_parody,UNION_FILL,GENERAL_ONLY,,,,SEXUAL,REVIEWED,canonical concept itself denotes an explicit sexual act/device/use or sexualized act context
counting_money,UNION_FILL,GENERAL_ONLY,ACTION_CONTACT/INTERACTION,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
bodysuit_only,UNION_FILL,GENERAL_ONLY,CLOTHING_STATE_EXPOSURE,,,CONTEXTUAL,REVIEWED,canonical concept has substantial natural general-purpose and sexual/fetish discovery uses
pants_no,UNION_FILL,SPECIAL_ONLY,,2274,,CONTEXTUAL,REVIEWED,canonical concept has substantial natural general-purpose and sexual/fetish discovery uses
holographic_keyboard,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
yin_yang_hair_ornament,UNION_FILL,GENERAL_ONLY,CLOTHING/ACCESSORY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
eating_flower,UNION_FILL,GENERAL_ONLY,ACTION_CONTACT/INTERACTION,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
holding_radio,UNION_FILL,GENERAL_ONLY,ACTION_CONTACT/OBJECT_USE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
enten_(sword),UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
aircraft_carrier,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/VEHICLE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
kazikli_bey_(fate/apocrypha),UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
fish_cake,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
ginyu_force_pose,UNION_FILL,GENERAL_ONLY,POSE_MOVEMENT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
removing_bra,UNION_FILL,GENERAL_ONLY,CLOTHING_STATE_EXPOSURE,,,CONTEXTUAL,REVIEWED,canonical concept has substantial natural general-purpose and sexual/fetish discovery uses
necklace_pull,UNION_FILL,GENERAL_ONLY,ACTION_CONTACT/INTERACTION,,,CONTEXTUAL,REVIEWED,canonical concept has substantial natural general-purpose and sexual/fetish discovery uses
deerstalker,UNION_FILL,GENERAL_ONLY,CLOTHING/COSTUME,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
currency_strap,UNION_FILL,GENERAL_ONLY,CLOTHING/ACCESSORY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
frilled_hakama,UNION_FILL,GENERAL_ONLY,CLOTHING/EVERYDAY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
illyasviel_von_einzbern_(cosplay),UNION_FILL,GENERAL_ONLY,CLOTHING/COSTUME,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
panties_around_feet,UNION_FILL,GENERAL_ONLY,CLOTHING_STATE_EXPOSURE,,,CONTEXTUAL,REVIEWED,canonical concept has substantial natural general-purpose and sexual/fetish discovery uses
octavinelle_dorm_uniform,UNION_FILL,GENERAL_ONLY,CLOTHING/UNIFORM,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
licking_own_tail,UNION_FILL,GENERAL_ONLY,ACTION_CONTACT/INTERACTION,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
white_capelet,UNION_FILL,GENERAL_ONLY,CLOTHING/EVERYDAY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
empty_plate,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
mouse_costume,UNION_FILL,GENERAL_ONLY,CLOTHING/COSTUME,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
passionlip_(fate)_(cosplay),UNION_FILL,GENERAL_ONLY,CLOTHING/COSTUME,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
gradient_necktie,UNION_FILL,GENERAL_ONLY,CLOTHING/ACCESSORY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
shoulder_sash,UNION_FILL,GENERAL_ONLY,CLOTHING/EVERYDAY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
