identity_key,is_general,is_special,sexual_intent,review_status,rule_id,evidence
bird_youkai_group_(touhou),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birdcage,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birdhouse,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
biretta,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
birthday,YES,NO,,UNCLASSIFIED,,
birthday_bloom,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birthday_boy_(twisted_wonderland),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birthday_cake,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birthday_card,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birthday_connection,YES,NO,,UNCLASSIFIED,,
birthday_date,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
birthday_glasses,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birthday_jacket_(twisted_wonderland),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birthday_party,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_ACTION_LOWRISK_V17,action v17 conservative low-risk subcluster; fresh independent holdout 120/120 NON_SEXUAL
birthday_sash,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
birthmark,YES,NO,,UNCLASSIFIED,,
biscuit_(bread),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bisected,YES,NO,,UNCLASSIFIED,,
bisexual_(female),NO,YES,,UNCLASSIFIED,,
bisexual_(male),NO,YES,,UNCLASSIFIED,,
bisexual_female,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bisexual_flag,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
bisexual_male,YES,NO,,UNCLASSIFIED,,
bishamonten's_pagoda,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bishamonten's_spear,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bishie_sparkle,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bishop_(chess),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bishounen,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bismarck_(coat_of_arms),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
bismarck_(kancolle)_(cosplay),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bison,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
bit_(gundam),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bit_gag,YES,YES,,UNCLASSIFIED,,
bitch_brat,NO,YES,,UNCLASSIFIED,,
bitchsuit,YES,YES,,UNCLASSIFIED,,
bite_mark,YES,NO,,UNCLASSIFIED,,
bite_mark_on_arm,YES,NO,,UNCLASSIFIED,,
bite_mark_on_ass,YES,YES,,UNCLASSIFIED,,
bite_mark_on_back,YES,NO,,UNCLASSIFIED,,
bite_mark_on_breast,YES,YES,,UNCLASSIFIED,,
bite_mark_on_chest,YES,NO,,UNCLASSIFIED,,
bite_mark_on_face,YES,NO,,UNCLASSIFIED,,
bite_mark_on_hand,YES,NO,,UNCLASSIFIED,,
bite_mark_on_leg,YES,NO,,UNCLASSIFIED,,
bite_mark_on_neck,YES,NO,,UNCLASSIFIED,,
bite_mark_on_pectorals,YES,NO,,UNCLASSIFIED,,
bite_mark_on_shoulder,YES,NO,,UNCLASSIFIED,,
bite_mark_on_stomach,YES,NO,,UNCLASSIFIED,,
bite_mark_on_thigh,YES,NO,,UNCLASSIFIED,,
bitgag,NO,YES,,UNCLASSIFIED,,
biting,YES,NO,,UNCLASSIFIED,,
biting_another's_arm,YES,NO,,UNCLASSIFIED,,
biting_another's_clothes,YES,NO,,UNCLASSIFIED,,
biting_another's_finger,YES,NO,,UNCLASSIFIED,,
biting_another's_hand,YES,NO,,UNCLASSIFIED,,
biting_another's_lip,YES,NO,,UNCLASSIFIED,,
biting_another's_tail,YES,NO,,UNCLASSIFIED,,
biting_another's_tongue,YES,NO,,UNCLASSIFIED,,
biting_ass,YES,YES,,UNCLASSIFIED,,
biting_breast,YES,YES,,UNCLASSIFIED,,
biting_cheek,YES,NO,,UNCLASSIFIED,,
biting_clothes,YES,NO,,UNCLASSIFIED,,
biting_coin,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
biting_ear,YES,NO,,UNCLASSIFIED,,
biting_foreskin,YES,YES,,UNCLASSIFIED,,
biting_glove,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
biting_hair,YES,NO,,UNCLASSIFIED,,
biting_head,YES,NO,,UNCLASSIFIED,,
biting_neck,YES,NO,,UNCLASSIFIED,,
biting_nipple,YES,YES,,UNCLASSIFIED,,
biting_own_finger,YES,NO,,UNCLASSIFIED,,
biting_own_hand,YES,NO,,UNCLASSIFIED,,
biting_own_lip,YES,NO,,UNCLASSIFIED,,
biting_own_tail,YES,NO,,UNCLASSIFIED,,
biting_own_thumb,YES,NO,,UNCLASSIFIED,,
biting_own_tongue,YES,NO,,UNCLASSIFIED,,
biting_penis,YES,YES,,UNCLASSIFIED,,
biting_sheet,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
biting_shoulder,YES,NO,,UNCLASSIFIED,,
biting_testicles,YES,YES,,UNCLASSIFIED,,
bitten,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_ACTION_LOWRISK_V17,action v17 conservative low-risk subcluster; fresh independent holdout 120/120 NON_SEXUAL
bitten_apple,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bitter,YES,NO,,UNCLASSIFIED,,
bitter_melon,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
biwa_lute,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
bizarre_rain,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
bj,NO,YES,,UNCLASSIFIED,,
bkub_(style),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
blabla_(nikke),YES,NO,,UNCLASSIFIED,,
black-framed_eyewear,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_apron,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_arm_garter,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_arm_warmers,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_armband,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_armlet,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_armor,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_ascot,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_assault_visor,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_babydoll,YES,NO,,UNCLASSIFIED,,
black_background,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_bag,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bandages,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bandana,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bandeau,YES,NO,,UNCLASSIFIED,,
black_bear,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_beard,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_belt,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bikini,YES,NO,,UNCLASSIFIED,,
black_bird,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_blood,YES,NO,,UNCLASSIFIED,,
black_bloomers,YES,NO,,UNCLASSIFIED,,
black_bodice,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_bodystocking,YES,NO,,UNCLASSIFIED,,
black_bodysuit,YES,NO,,UNCLASSIFIED,,
black_bonnet,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_boots,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_border,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLUSTER_V10,v8 conservative cluster triage; v9 adversarial scan; v9 counterexample-driven relationship refinement; independent v10 fresh holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bow,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bowtie,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bra,YES,NO,,UNCLASSIFIED,,
black_bracer,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bridal_gauntlets,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_bulls_(emblem),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_buruma,YES,NO,,UNCLASSIFIED,,
black_bustier,YES,NO,,UNCLASSIFIED,,
black_butterfly,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_camisole,YES,NO,,UNCLASSIFIED,,
black_cape,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_capelet,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_car,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_cardigan,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_cat,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_changpao,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_chaps,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_chastity_cage,YES,YES,,UNCLASSIFIED,,
black_chemise,YES,NO,,UNCLASSIFIED,,
black_choker,YES,NO,,UNCLASSIFIED,,
black_claws,YES,NO,,UNCLASSIFIED,,
black_cloak,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_coat,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_coat_(kingdom_hearts),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_cock,NO,YES,,UNCLASSIFIED,,
black_coif,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_collar,YES,NO,,UNCLASSIFIED,,
black_corset,YES,NO,,UNCLASSIFIED,,
black_cross_tie,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_crown,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_culottes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_dog,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_dougi,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_dress,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_eagles_(fire_emblem),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_ears,YES,NO,,UNCLASSIFIED,,
black_eyeliner,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_eyes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_eyeshadow,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_facial_hair,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_feathers,YES,NO,,UNCLASSIFIED,,
black_fire,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_flower,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_fundoshi,YES,NO,,UNCLASSIFIED,,
black_fur,YES,NO,,UNCLASSIFIED,,
black_garter,YES,NO,,UNCLASSIFIED,,
black_garter_belt,YES,NO,,UNCLASSIFIED,,
black_garter_straps,YES,NO,,UNCLASSIFIED,,
black_gauntlets,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_gem,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_gloves,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_gorget,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_gothic_dress_(idolmaster),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_hair,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_hairband,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_hakama,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_halo,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
black_hanbok,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_hands,YES,NO,,UNCLASSIFIED,,
black_hanfu,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_haori,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_hat,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL
black_headband,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_headdress,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_headscarf,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_helm,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
black_helmet,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts
