row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-037338,sekaiju_no_meikyuu_4,795,世界樹の迷宮IV 伝承の巨神,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037340,gundam_g_no_reconguista,793,ガンダム Gのレコンギスタ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037346,ghost_in_the_shell:_stand_alone_complex,782,攻殻機動隊 STAND ALONE COMPLEX,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037349,inazuma_eleven_go_galaxy,779,イナズマイレブンGO ギャラクシー,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037353,atelier_sophie,777,ソフィーのアトリエ ～不思議な本の錬金術士～,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037354,kuro_no_kiseki_ii,777,英雄伝説 黎の軌跡II -CRIMSON SiN-,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037366,renkin_san-kyuu_magical_pokaan,766,錬金3級 まじかる？ぽか～ん,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037380,girls_und_panzer_motto_love_love_sakusen_desu!,754,ガールズ＆パンツァー もっとらぶらぶ作戦です！,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037381,kirby_star_allies,753,星のカービィ スターアライズ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037387,sekaiju_no_meikyuu_2,747,世界樹の迷宮II 諸王の聖杯,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037388,umamusume:_beginning_of_a_new_era,747,ウマ娘 プリティーダービー 新時代の扉,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037391,atelier_resleriana,745,レスレリアーナのアトリエ ～忘れられた錬金術と極夜の解放者～,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037392,futari_wa_precure_max_heart,745,ふたりはプリキュア Max Heart,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037399,another_eden,743,アナザーエデン 時空を超える猫,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037400,tales_of_symphonia_knight_of_ratatosk,743,テイルズ オブ シンフォニア -ラタトスクの騎士-,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037401,digimon_story:_time_stranger,742,デジモンストーリー タイムストレンジャー,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037410,the_road_to_el_dorado,732,エル・ドラド 黄金の都,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037413,dragon_quest_vi,729,ドラゴンクエストVI 幻の大地,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037420,comic_kairakuten,725,COMIC快楽天,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037423,atelier_totori,724,トトリのアトリエ ～アーランドの錬金術士2～,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037427,psycho-pass,722,PSYCHO-PASS サイコパス,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037431,senki_zesshou_symphogear_xd_unlimited,721,戦姫絶唱シンフォギアXD UNLIMITED,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037434,learning_with_manga!_fgo,719,マンガで分かる！Fate/Grand Order,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037435,shin_megami_tensei_iii:_nocturne,719,真・女神転生III-NOCTURNE,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037437,talkex,717,音街ウナTalk Ex,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037442,the_iron_of_yin_and_yang,711,東方陰陽鉄,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037445,the_end_of_evangelion,709,新世紀エヴァンゲリオン劇場版 Air/まごころを、君に,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037461,devil_may_cry_4,695,デビル メイ クライ 4,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037465,utawarerumono:_itsuwari_no_kamen,694,うたわれるもの 偽りの仮面,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037480,breath_of_fire_v,686,ブレス オブ ファイアV ドラゴンクォーター,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037499,bravely_default:_flying_fairy,671,ブレイブリーデフォルト フライングフェアリー,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037511,mario_kart_world,664,マリオカート ワールド,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037520,tales_of_arise,657,テイルズ オブ アライズ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037534,battle_girl_high_school,649,バトルガール ハイスクール,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037541,higurashi_no_naku_koro_ni_mei,646,ひぐらしのなく頃に 命,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037543,metroid_dread,643,メトロイド ドレッド,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037547,saga_frontier_2,642,サガ フロンティア2,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037555,tales_of_the_rays,638,テイルズ オブ ザ レイズ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037557,mahou_shoujo_madoka_magica:_walpurgis_no_kaiten,637,劇場版 魔法少女まどか☆マギカ〈ワルプルギスの廻天〉,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-037570,gosick,631,GOSICK -ゴシック-,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
