"row_id","canonical_tag","post_count","display_ja","search_ja","prior_audit_verdict","audit_verdict","proposed_display_ja","proposed_search_ja","reason_code","confidence","evidence_refs","audit_note","approval_status"
"I70-005984","briar_(league)","523","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005990","oldest_dream","523","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005995","hiodoshi_ao_(1st_costume)","522","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005996","kfp_employee_(takanashi_kiara)","522","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-005997","luther_von_ivory","522","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006004","artoria_caster_(first_ascension)_(fate)","521","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006010","senri_tsurubami","521","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006011","annytf","520","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006018","suisui_(wuthering_waves)","520","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006035","huai_yunqing","518","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006064","katsushika_hokusai_(first_ascension)_(fate)","515","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006068","luna_(pgr)","515","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006069","sheep_nun_(diva)","515","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006084","ekko_(league)","513","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006085","glasses_nun_(diva)","513","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006100","syndra_(league)","512","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006101","tenshouin_eichi","512","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006102","xiao_weiying","512","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006107","sasaki_kojirou_(fate)","511","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006110","adrien_agreste","510","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006111","anjo_nala","510","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006114","heroine_(lovebrush_chronicles)","510","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006145","tokisaki_asaba_(niliu_chahui)","508","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006169","cael_anselm","505","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006171","lyn_(blade_&_soul)","505","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006180","gangut_dva_(kancolle)","504","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006185","vila_(reverse:1999)","504","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-006191","jamie_siu","503","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
