canonical_tag,post_count,aliases,v1_status,prescreen_status,stage_a_family,stage_b_fit,nearest_special_identity,reason,confidence,review_priority,content_filter_used,audit_bucket,p0_spotcheck
holding_stethoscope,709,stething,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.576),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
holding_racket,707,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.572),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
pokemon_on_lap,707,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,paizuri on lap (SpecialID 530; score=0.590),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
male-female_symbol,705,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,male symbol penetrating female symbol (SpecialID 1480; score=0.778),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_coat,702,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.594),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_ticket,699,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.572),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_earphones,690,holding_earphone,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_sandwich,690,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,oral sandwich (SpecialID 107; score=0.583),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
frankenstein's_monster_costume,689,frankenstein_monster_costume|frankenstein's_monster_(cosplay),NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tentacle monster (SpecialID 1858; score=0.450),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_mushroom,689,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_torpedo,689,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.563),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
ribbon_around_body,685,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,ribbon bondage (SpecialID 2394; score=0.506),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bandage_on_cheek,670,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis on cheek (SpecialID 1026; score=0.633),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
single_over-kneehigh,670,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,single inverted nipple (SpecialID 963; score=0.414),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_cleaver,665,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.561),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_chibi,662,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.579),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
hands_on_another's_arms,656,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,peeing on another (SpecialID 2609; score=0.570),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
putting_on_gloves,652,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on gloves (SpecialID 944; score=0.663),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_eyeball,650,holding_eye,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding blindfold (SpecialID 2471; score=0.551),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
holding_seashell,650,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.551),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
lace_pantyhose_hooked_on_heel_(meme),640,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,pantyhose on penis (SpecialID 1528; score=0.524),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
swinging_on_swing,639,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,on side (SpecialID 1754; score=0.412),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
mismatched_animal_ear_colors,637,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,mismatched pasties (SpecialID 2461; score=0.508),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
chipmunk_tail,632,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on tail (SpecialID 383; score=0.525),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
hands_on_table,631,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,hands on penis (SpecialID 928; score=0.655),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_trophy,629,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding sex toy (SpecialID 750; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
eyewear_lift,627,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,sweater lift (SpecialID 2258; score=0.579),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
hooked_on_heel,624,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,stepped on (SpecialID 1964; score=0.412),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
shirt_under_kimono,618,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_ORDINARY_CLOTHING_STATE,GENERAL_ONLY,shirt no (SpecialID 2275; score=0.502),"ordinary garment state/layering lacks an intimate, sexual, or through-clothes discovery concept",HIGH,P3,NO,,
holding_anchor,615,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
holding_folder,611,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding blindfold (SpecialID 2471; score=0.590),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
holding_boxcutter,610,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.563),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_shuriken,605,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
visor_lift,604,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,shirt lift (SpecialID 2052; score=0.557),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
male_swimwear_challenge,603,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,male cleavage (SpecialID 2545; score=0.475),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
fold-over_collar,599,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,open collar (SpecialID 2232; score=0.525),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
tail_belt,597,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tail sex (SpecialID 1206; score=0.559),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_snowball,595,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.551),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
cream_on_body,594,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on body (SpecialID 349; score=0.708),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
pig_tail,594,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,butt plug tail (SpecialID 1632; score=0.511),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
putting_on_footwear,594,putting_on_boots|putting_on_shoes,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum in footwear (SpecialID 905; score=0.474),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
curled_tail,591,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,bound tail (SpecialID 1906; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_bomb,582,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.594),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_oar,582,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.579),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_tanzaku,581,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.553),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_screwdriver,578,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.523),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_skateboard,575,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.533),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
head_and_hip_pose,570,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,bound puppy pose (SpecialID 2451; score=0.395),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
fried_egg_on_toast,561,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,egg vibrators (SpecialID 1633; score=0.418),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
on_magic_circle,558,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,magic penis (SpecialID 1347; score=0.467),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
expressive_tail,554,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tentacle tail (SpecialID 1885; score=0.467),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_cannon,553,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
gaze_on_me!_outfit_(umamusume),544,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,bondage outfit (SpecialID 1817; score=0.413),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
holding_goggles,543,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on goggles (SpecialID 1215; score=0.535),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_crayon,540,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
a_world_underneath,536,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,dick in a box (SpecialID 1116; score=0.237),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
segmented_tail,535,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tentacle tail (SpecialID 1885; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_candlestand,534,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.551),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_wreath,534,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
horns_through_hood,532,antlers_through_hood,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,see through (SpecialID 2134; score=0.504),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
alpaca_tail,531,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anal tail (SpecialID 267; score=0.557),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
symmetrical_hand_pose,530,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OBJECT_OR_ACTION_PLACEMENT,GENERAL_ONLY,symmetrical docking (SpecialID 2383; score=0.517),ordinary hand/finger and non-intimate body interaction; no deep Special relation is established,HIGH,P3,NO,,
holding_spork,526,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.553),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_lyre,525,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_collar,524,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bulge_press,520,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cbt press (SpecialID 622; score=0.557),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_rattle,520,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.572),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
putting_on_jewelry,519,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,pussy jewelry (SpecialID 917; score=0.515),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_laptop,516,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.575),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_flamethrower,514,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.514),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
tail_flower,513,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tail sex (SpecialID 1206; score=0.526),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
drawing_on_fourth_wall,507,painting_on_fourth_wall|writing_on_fourth_wall,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on fourth wall (SpecialID 1227; score=0.720),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
visible_ears,505,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,visible genitals (SpecialID 7; score=0.595),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
lactating_into_container,503,lactating_into_bowl|lactating_into_bottle|lactating_into_cup,NEEDS_REVIEW,LIKELY_CANDIDATE,SPECIAL_REPRODUCTION_FLUID,STRONG_SPECIAL_FIT,cum in container (SpecialID 380; score=0.472),"specific fluid, lactation, pregnancy, or reproduction concept fits a deep Special family",HIGH,P0,NO,,YES
ferret_tail,502,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tentacle tail (SpecialID 1885; score=0.504),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
on_railroad_tracks,502,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,on side (SpecialID 1754; score=0.405),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bandage_on_hair,501,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,semen on hair (SpecialID 1307; score=0.623),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_utensil,499,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.590),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
drawing_on_air,498,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis drawing (SpecialID 1565; score=0.458),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,V1_NEEDS_REVIEW_AUDIT,
holding_cable,491,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.583),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_scale,490,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.583),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_rock,489,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.594),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
socks_over_thighhighs,482,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked thighhighs (SpecialID 2528; score=0.541),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_kettle,463,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding tentacle (SpecialID 1868; score=0.602),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_case,458,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.594),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
putting_on_headwear,458,putting_on_hat,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on headwear (SpecialID 959; score=0.677),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_pitchfork,455,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
animal_ear_earrings,451,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis earrings (SpecialID 1176; score=0.525),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_bullet,449,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding cum (SpecialID 400; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
headphones_over_headwear,446,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,legs over head (SpecialID 1751; score=0.441),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
mole_on_forehead,445,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OBJECT_OR_ACTION_PLACEMENT,GENERAL_ONLY,mole on testicles (SpecialID 1148; score=0.606),ordinary mark/adornment at a non-intimate site; General discovery is sufficient,HIGH,P3,NO,,
bandaged_tail,442,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anal tail (SpecialID 267; score=0.569),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
drawing_on_another,439,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,peeing on another (SpecialID 2609; score=0.693),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
breathing_on_hands,438,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on hands (SpecialID 377; score=0.603),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_dice,437,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.602),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
chameleon_tail,432,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on tail (SpecialID 383; score=0.549),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
holding_hairband,424,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,holding dildo (SpecialID 1381; score=0.552),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
sleeping_on_desk,421,,NEEDS_REVIEW,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,stepped on (SpecialID 1964; score=0.433),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
